PASSENGERS,FREIGHT,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH,CLASS
0.00,1178834.00,731.00,5X,United Parcel Service,United Parcel Service,11298,DFW,10397,ATL,5,G
0.00,1181477.00,844.00,FX,Federal Express Corporation,Federal Express Corporation,12339,IND,12266,IAH,7,G
0.00,1182780.00,806.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13930,ORD,3,G
0.00,1183475.00,806.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13930,ORD,5,G
0.00,1184444.00,818.00,8C,Air Transport International,Air Transport International,12882,LAL,12266,IAH,1,P
0.00,1184681.00,731.00,5X,United Parcel Service,United Parcel Service,10397,ATL,11298,DFW,5,G
0.00,1185029.00,1439.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13796,OAK,5,G
0.00,1185506.00,946.00,5Y,Atlas Air Inc.,Atlas Air Inc.,15304,TPA,10194,AFW,4,P
0.00,1187004.00,1188.00,5X,United Parcel Service,United Parcel Service,13891,ONT,11298,DFW,8,G
0.00,1188842.00,950.00,8C,Air Transport International,Air Transport International,10194,AFW,11057,CLT,1,P
0.00,1189524.00,821.00,5Y,Atlas Air Inc.,Atlas Air Inc.,11193,CVG,10194,AFW,4,P
0.00,1192974.00,1102.00,5X,United Parcel Service,United Parcel Service,13256,MFE,14730,SDF,10,G
0.00,1193292.00,683.00,FX,Federal Express Corporation,Federal Express Corporation,12896,LBB,13244,MEM,2,G
0.00,1194376.00,1313.00,8C,Air Transport International,Air Transport International,14691,SBD,12266,IAH,1,P
0.00,1195129.00,1188.00,5X,United Parcel Service,United Parcel Service,13891,ONT,11298,DFW,7,G
0.00,1196605.00,444.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13244,MEM,9,G
0.00,1200086.00,1218.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,12892,LAX,9,G
0.00,1201366.00,444.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13244,MEM,5,G
0.00,1203244.00,1218.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,12892,LAX,5,G
0.00,1205930.00,844.00,FX,Federal Express Corporation,Federal Express Corporation,12266,IAH,12339,IND,5,G
0.00,1206120.00,871.00,M6,Amerijet International,Amerijet International,11193,CVG,12266,IAH,7,G
0.00,1208447.00,876.00,5X,United Parcel Service,United Parcel Service,10423,AUS,14730,SDF,9,G
0.00,1209626.00,1235.00,8C,Air Transport International,Air Transport International,10821,BWI,12266,IAH,5,P
0.00,1210137.00,1235.00,5X,United Parcel Service,United Parcel Service,12892,LAX,11298,DFW,10,G
0.00,1214829.00,1387.00,5Y,Atlas Air Inc.,Atlas Air Inc.,14716,SCK,10194,AFW,1,P
0.00,1218073.00,999.00,FX,Federal Express Corporation,Federal Express Corporation,11298,DFW,11995,GSO,3,G
0.00,1218512.00,999.00,FX,Federal Express Corporation,Federal Express Corporation,11298,DFW,11995,GSO,6,G
0.00,1221234.00,683.00,FX,Federal Express Corporation,Federal Express Corporation,12896,LBB,13244,MEM,5,G
0.00,1221340.00,806.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13930,ORD,6,G
0.00,1223409.00,806.00,FX,Federal Express Corporation,Federal Express Corporation,13930,ORD,10194,AFW,7,G
0.00,1223854.00,1439.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13796,OAK,9,G
0.00,1226600.00,1188.00,5X,United Parcel Service,United Parcel Service,11298,DFW,13891,ONT,6,G
0.00,1227768.00,775.00,5X,United Parcel Service,United Parcel Service,11298,DFW,14512,RFD,4,G
0.00,1230275.00,1318.00,8C,Air Transport International,Air Transport International,10135,ABE,10194,AFW,1,P
0.00,1233088.00,444.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13244,MEM,10,G
0.00,1233118.00,999.00,FX,Federal Express Corporation,Federal Express Corporation,11298,DFW,11995,GSO,10,G
0.00,1234634.00,444.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13244,MEM,6,G
0.00,1237302.00,844.00,FX,Federal Express Corporation,Federal Express Corporation,12266,IAH,12339,IND,6,G
0.00,1242125.00,683.00,FX,Federal Express Corporation,Federal Express Corporation,12896,LBB,13244,MEM,7,G
0.00,1242822.00,1176.00,8C,Air Transport International,Air Transport International,14691,SBD,10423,AUS,2,P
0.00,1245497.00,248.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,14683,SAT,3,G
0.00,1248966.00,1402.00,8C,Air Transport International,Air Transport International,12478,JFK,10194,AFW,1,P
0.00,1249343.00,974.00,5Y,Atlas Air Inc.,Atlas Air Inc.,12882,LAL,10194,AFW,8,P
0.00,1249805.00,248.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,14683,SAT,8,G
0.00,1250773.00,844.00,FX,Federal Express Corporation,Federal Express Corporation,12339,IND,12266,IAH,9,G
0.00,1252594.00,683.00,FX,Federal Express Corporation,Federal Express Corporation,12896,LBB,13244,MEM,4,G
0.00,1255898.00,1644.00,8C,Air Transport International,Air Transport International,14747,SEA,10194,AFW,6,P
0.00,1261527.00,844.00,FX,Federal Express Corporation,Federal Express Corporation,12339,IND,12266,IAH,4,G
0.00,1263698.00,953.00,5X,United Parcel Service,United Parcel Service,14730,SDF,12896,LBB,9,G
0.00,1264331.00,806.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13930,ORD,8,G
0.00,1265549.00,1218.00,8C,Air Transport International,Air Transport International,12892,LAX,10194,AFW,1,P
0.00,1266645.00,1218.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,12892,LAX,8,G
0.00,1267101.00,1188.00,5X,United Parcel Service,United Parcel Service,13891,ONT,11298,DFW,2,G
0.00,1267346.00,731.00,5X,United Parcel Service,United Parcel Service,10397,ATL,11298,DFW,3,G
0.00,1269930.00,444.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13244,MEM,8,G
0.00,1271246.00,444.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13244,MEM,3,G
0.00,1273029.00,953.00,5X,United Parcel Service,United Parcel Service,14730,SDF,12896,LBB,6,G
0.00,1275677.00,871.00,M6,Amerijet International,Amerijet International,11193,CVG,12266,IAH,8,G
0.00,1276244.00,844.00,FX,Federal Express Corporation,Federal Express Corporation,12339,IND,12266,IAH,10,G
0.00,1279559.00,1318.00,8C,Air Transport International,Air Transport International,10135,ABE,10194,AFW,2,P
0.00,1281987.00,1439.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13796,OAK,1,G
0.00,1282110.00,1188.00,5X,United Parcel Service,United Parcel Service,13891,ONT,11298,DFW,1,G
0.00,1282429.00,238.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,12266,IAH,4,G
0.00,1282509.00,999.00,FX,Federal Express Corporation,Federal Express Corporation,11298,DFW,11995,GSO,5,G
0.00,1282557.00,223.00,5X,United Parcel Service,United Parcel Service,10140,ABQ,11540,ELP,8,G
0.00,1283785.00,1188.00,5X,United Parcel Service,United Parcel Service,11298,DFW,13891,ONT,2,G
0.00,1286799.00,775.00,5X,United Parcel Service,United Parcel Service,11298,DFW,14512,RFD,5,G
0.00,1288816.00,444.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13244,MEM,2,G
0.00,1291066.00,1218.00,8C,Air Transport International,Air Transport International,12892,LAX,10194,AFW,2,P
0.00,1298864.00,1447.00,8C,Air Transport International,Air Transport International,14771,SFO,10194,AFW,9,P
0.00,1299736.00,911.00,8C,Air Transport International,Air Transport International,12266,IAH,14512,RFD,4,P
0.00,1300457.00,818.00,8C,Air Transport International,Air Transport International,12266,IAH,12882,LAL,1,P
0.00,1306226.00,775.00,5X,United Parcel Service,United Parcel Service,14512,RFD,11298,DFW,4,G
0.00,1309303.00,876.00,5X,United Parcel Service,United Parcel Service,14730,SDF,10423,AUS,6,G
0.00,1310553.00,238.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,12266,IAH,6,G
0.00,1315133.00,1439.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13796,OAK,10,G
0.00,1317132.00,911.00,8C,Air Transport International,Air Transport International,12266,IAH,14512,RFD,5,P
0.00,1318799.00,1235.00,8C,Air Transport International,Air Transport International,12266,IAH,10821,BWI,2,P
0.00,1320757.00,844.00,FX,Federal Express Corporation,Federal Express Corporation,12266,IAH,12339,IND,10,G
0.00,1321120.00,747.00,FX,Federal Express Corporation,Federal Express Corporation,10397,ATL,10194,AFW,1,G
0.00,1322542.00,1218.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,12892,LAX,3,G
0.00,1322728.00,238.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,12266,IAH,10,G
0.00,1325853.00,974.00,5Y,Atlas Air Inc.,Atlas Air Inc.,12882,LAL,10194,AFW,10,P
0.00,1326107.00,1439.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13796,OAK,6,G
0.00,1327352.00,802.00,5Y,Atlas Air Inc.,Atlas Air Inc.,11298,DFW,13930,ORD,10,P
0.00,1330601.00,775.00,5X,United Parcel Service,United Parcel Service,14512,RFD,11298,DFW,7,G
0.00,1334194.00,683.00,FX,Federal Express Corporation,Federal Express Corporation,12896,LBB,13244,MEM,9,G
0.00,1336703.00,762.00,FX,Federal Express Corporation,Federal Express Corporation,13244,MEM,13061,LRD,2,G
0.00,1340542.00,760.00,FX,Federal Express Corporation,Federal Express Corporation,12206,HRL,13244,MEM,7,G
0.00,1348114.00,876.00,5X,United Parcel Service,United Parcel Service,14730,SDF,10423,AUS,9,G
0.00,1348710.00,1188.00,5X,United Parcel Service,United Parcel Service,11298,DFW,13891,ONT,1,G
0.00,1348767.00,1402.00,8C,Air Transport International,Air Transport International,12478,JFK,10194,AFW,9,P
0.00,1349945.00,775.00,5X,United Parcel Service,United Parcel Service,14512,RFD,11298,DFW,5,G
0.00,1351014.00,1402.00,8C,Air Transport International,Air Transport International,12478,JFK,10194,AFW,4,P
0.00,1352690.00,911.00,8C,Air Transport International,Air Transport International,12266,IAH,14512,RFD,1,P
0.00,1353060.00,731.00,5X,United Parcel Service,United Parcel Service,11298,DFW,10397,ATL,3,G
0.00,1358256.00,775.00,5X,United Parcel Service,United Parcel Service,11298,DFW,14512,RFD,1,G
0.00,1358945.00,683.00,FX,Federal Express Corporation,Federal Express Corporation,12896,LBB,13244,MEM,10,G
0.00,1359346.00,844.00,FX,Federal Express Corporation,Federal Express Corporation,12339,IND,12266,IAH,5,G
0.00,1361579.00,1235.00,8C,Air Transport International,Air Transport International,10821,BWI,12266,IAH,2,P
0.00,1365686.00,3028.00,FX,Federal Express Corporation,Federal Express Corporation,10299,ANC,10194,AFW,1,G
0.00,1366337.00,223.00,5X,United Parcel Service,United Parcel Service,10140,ABQ,11540,ELP,3,G
0.00,1366798.00,1447.00,8C,Air Transport International,Air Transport International,14771,SFO,10194,AFW,3,P
0.00,1367779.00,1402.00,8C,Air Transport International,Air Transport International,12478,JFK,10194,AFW,6,P
0.00,1369704.00,775.00,5X,United Parcel Service,United Parcel Service,11298,DFW,14512,RFD,3,G
0.00,1373416.00,683.00,FX,Federal Express Corporation,Federal Express Corporation,12896,LBB,13244,MEM,3,G
0.00,1374693.00,775.00,5X,United Parcel Service,United Parcel Service,14512,RFD,11298,DFW,3,G
0.00,1375032.00,762.00,FX,Federal Express Corporation,Federal Express Corporation,13244,MEM,13061,LRD,1,G
0.00,1376971.00,1318.00,8C,Air Transport International,Air Transport International,10135,ABE,10194,AFW,4,P
0.00,1377138.00,683.00,FX,Federal Express Corporation,Federal Express Corporation,12896,LBB,13244,MEM,6,G
0.00,1377906.00,1318.00,8C,Air Transport International,Air Transport International,10194,AFW,10135,ABE,1,P
0.00,1380250.00,844.00,FX,Federal Express Corporation,Federal Express Corporation,12266,IAH,12339,IND,8,G
0.00,1382372.00,238.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,12266,IAH,9,G
0.00,1391252.00,1402.00,8C,Air Transport International,Air Transport International,12478,JFK,10194,AFW,5,P
0.00,1391301.00,999.00,FX,Federal Express Corporation,Federal Express Corporation,11298,DFW,11995,GSO,8,G
0.00,1393702.00,844.00,FX,Federal Express Corporation,Federal Express Corporation,12339,IND,12266,IAH,2,G
0.00,1394737.00,762.00,FX,Federal Express Corporation,Federal Express Corporation,13244,MEM,13061,LRD,4,G
0.00,1396678.00,1218.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,12892,LAX,10,G
0.00,1399012.00,844.00,FX,Federal Express Corporation,Federal Express Corporation,12339,IND,12266,IAH,3,G
0.00,1399822.00,238.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,12266,IAH,5,G
0.00,1412299.00,295.00,5X,United Parcel Service,United Parcel Service,12896,LBB,11540,ELP,10,G
0.00,1415342.00,876.00,5X,United Parcel Service,United Parcel Service,14730,SDF,10423,AUS,4,G
0.00,1417008.00,876.00,5X,United Parcel Service,United Parcel Service,14730,SDF,10423,AUS,1,G
0.00,1417587.00,760.00,FX,Federal Express Corporation,Federal Express Corporation,12206,HRL,13244,MEM,5,G
0.00,1418585.00,1218.00,8C,Air Transport International,Air Transport International,12892,LAX,10194,AFW,3,P
0.00,1425204.00,806.00,FX,Federal Express Corporation,Federal Express Corporation,13930,ORD,10194,AFW,4,G
0.00,1428034.00,1313.00,8C,Air Transport International,Air Transport International,12266,IAH,14533,RIV,5,P
0.00,1432071.00,876.00,5X,United Parcel Service,United Parcel Service,14730,SDF,10423,AUS,5,G
0.00,1432757.00,1439.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13796,OAK,3,G
0.00,1433676.00,953.00,5X,United Parcel Service,United Parcel Service,14730,SDF,12896,LBB,8,G
0.00,1434976.00,871.00,PO,Polar Air Cargo Airways,Polar Air Cargo Airways,12266,IAH,11193,CVG,10,P
0.00,1435530.00,760.00,FX,Federal Express Corporation,Federal Express Corporation,12206,HRL,13244,MEM,4,G
0.00,1438374.00,1235.00,8C,Air Transport International,Air Transport International,12266,IAH,10821,BWI,3,P
0.00,1445037.00,1176.00,8C,Air Transport International,Air Transport International,14691,SBD,10423,AUS,1,P
0.00,1447510.00,1439.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13796,OAK,8,G
0.00,1451453.00,876.00,5X,United Parcel Service,United Parcel Service,14730,SDF,10423,AUS,2,G
0.00,1455114.00,769.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,12339,IND,1,G
0.00,1455735.00,1447.00,8C,Air Transport International,Air Transport International,14771,SFO,10194,AFW,4,P
0.00,1456064.00,1313.00,8C,Air Transport International,Air Transport International,14533,RIV,12266,IAH,2,P
0.00,1457673.00,911.00,8C,Air Transport International,Air Transport International,12266,IAH,14512,RFD,2,P
0.00,1458905.00,844.00,FX,Federal Express Corporation,Federal Express Corporation,12339,IND,12266,IAH,6,G
0.00,1458923.00,802.00,5Y,Atlas Air Inc.,Atlas Air Inc.,11298,DFW,13930,ORD,9,P
0.00,1459854.00,806.00,FX,Federal Express Corporation,Federal Express Corporation,13930,ORD,10194,AFW,2,G
0.00,1462529.00,683.00,FX,Federal Express Corporation,Federal Express Corporation,12896,LBB,13244,MEM,8,G
0.00,1466396.00,1188.00,5X,United Parcel Service,United Parcel Service,11298,DFW,13891,ONT,4,G
0.00,1468626.00,924.00,8C,Air Transport International,Air Transport International,12324,ILN,12266,IAH,2,P
0.00,1469121.00,778.00,8C,Air Transport International,Air Transport International,10194,AFW,14512,RFD,2,P
0.00,1472552.00,444.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,13244,MEM,1,G
0.00,1473068.00,747.00,FX,Federal Express Corporation,Federal Express Corporation,10397,ATL,10194,AFW,7,G
0.00,1474948.00,762.00,FX,Federal Express Corporation,Federal Express Corporation,13244,MEM,13061,LRD,5,G
0.00,1475166.00,775.00,5X,United Parcel Service,United Parcel Service,14512,RFD,11298,DFW,6,G
0.00,1475994.00,806.00,FX,Federal Express Corporation,Federal Express Corporation,13930,ORD,10194,AFW,6,G
0.00,1484437.00,806.00,FX,Federal Express Corporation,Federal Express Corporation,13930,ORD,10194,AFW,5,G
0.00,1486074.00,1313.00,8C,Air Transport International,Air Transport International,12266,IAH,14533,RIV,7,P
0.00,1486285.00,1318.00,8C,Air Transport International,Air Transport International,10194,AFW,10135,ABE,3,P
0.00,1487517.00,871.00,M6,Amerijet International,Amerijet International,11193,CVG,12266,IAH,9,G
0.00,1490946.00,1188.00,5X,United Parcel Service,United Parcel Service,11298,DFW,13891,ONT,5,G
0.00,1494883.00,1235.00,8C,Air Transport International,Air Transport International,10821,BWI,12266,IAH,6,P
0.00,1495272.00,876.00,5X,United Parcel Service,United Parcel Service,14730,SDF,10423,AUS,8,G
0.00,1499456.00,775.00,5X,United Parcel Service,United Parcel Service,11298,DFW,14512,RFD,7,G
0.00,1499717.00,1313.00,8C,Air Transport International,Air Transport International,12266,IAH,14533,RIV,4,P
0.00,1499967.00,1313.00,8C,Air Transport International,Air Transport International,12266,IAH,14533,RIV,2,P
0.00,1500371.00,812.00,ABX,ABX Air Inc,ABX Air Inc,11298,DFW,11193,CVG,7,G
0.00,1500453.00,844.00,FX,Federal Express Corporation,Federal Express Corporation,12339,IND,12266,IAH,8,G
0.00,1500559.00,238.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,12266,IAH,3,G
0.00,1504527.00,812.00,PO,Polar Air Cargo Airways,Polar Air Cargo Airways,11298,DFW,11193,CVG,6,P
0.00,1504601.00,1447.00,8C,Air Transport International,Air Transport International,14771,SFO,10194,AFW,8,P
0.00,1511555.00,812.00,PO,Polar Air Cargo Airways,Polar Air Cargo Airways,11298,DFW,11193,CVG,10,P
0.00,1519111.00,1235.00,8C,Air Transport International,Air Transport International,10821,BWI,12266,IAH,1,P
0.00,1520948.00,821.00,5Y,Atlas Air Inc.,Atlas Air Inc.,11193,CVG,10194,AFW,5,P
0.00,1521557.00,1562.00,5Y,Atlas Air Inc.,Atlas Air Inc.,10194,AFW,13296,MHT,2,P
0.00,1522101.00,238.00,FX,Federal Express Corporation,Federal Express Corporation,10194,AFW,12266,IAH,8,G
0.00,1528381.00,1318.00,8C,Air Transport International,Air Transport International,10135,ABE,10194,AFW,5,P
0.00,1528710.00,1313.00,8C,Air Transport International,Air Transport International,12266,IAH,14533,RIV,8,P
0.00,1532573.00,1402.00,8C,Air Transport International,Air Transport International,12478,JFK,10194,AFW,10,P
0.00,1535137.00,1188.00,5X,United Parcel Service,United Parcel Service,13891,ONT,11298,DFW,4,G
0.00,1536449.00,760.00,FX,Federal Express Corporation,Federal Express Corporation,12206,HRL,13244,MEM,10,G
0.00,1536602.00,762.00,FX,Federal Express Corporation,Federal Express Corporation,13244,MEM,13061,LRD,9,G
0.00,1537002.00,775.00,5X,United Parcel Service,United Parcel Service,11298,DFW,14512,RFD,6,G
0.00,1537987.00,762.00,FX,Federal Express Corporation,Federal Express Corporation,13244,MEM,13061,LRD,10,G
0.00,1540159.00,760.00,FX,Federal Express Corporation,Federal Express Corporation,12206,HRL,13244,MEM,8,G
0.00,1547476.00,1402.00,8C,Air Transport International,Air Transport International,12478,JFK,10194,AFW,8,P
0.00,1547583.00,762.00,FX,Federal Express Corporation,Federal Express Corporation,13244,MEM,13061,LRD,7,G
0.00,1548130.00,1235.00,8C,Air Transport International,Air Transport International,12266,IAH,10821,BWI,7,P
0.00,1559300.00,1235.00,8C,Air Transport International,Air Transport International,10821,BWI,12266,IAH,9,P
0.00,1564186.00,1313.00,8C,Air Transport International,Air Transport International,12266,IAH,14691,SBD,1,P
0.00,1566276.00,1599.00,8C,Air Transport International,Air Transport International,10194,AFW,14057,PDX,2,P
0.00,1568110.00,1313.00,8C,Air Transport International,Air Transport International,12266,IAH,14533,RIV,6,P
0.00,1570903.00,747.00,FX,Federal Express Corporation,Federal Express Corporation,10397,ATL,10194,AFW,2,G
0.00,1576081.00,1644.00,8C,Air Transport International,Air Transport International,14747,SEA,10194,AFW,7,P
0.00,1578848.00,1313.00,8C,Air Transport International,Air Transport International,12266,IAH,14533,RIV,9,P
0.00,1592512.00,806.00,FX,Federal Express Corporation,Federal Express Corporation,13930,ORD,10194,AFW,9,G
